,JAN,SHOSINM,KANSU,SAKUHINNM,DAIGENRENM,CHUGENRENM,SHOGENRENM,SIKIRIBANNM,SHPNSHANM,CHOSHANM,SOSHONM,cid
122,9784046318282,絶体絶命ゲーム　絶望島からの脱出サバイバル！,４,絶体絶命ゲーム,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,藤ダリオ,角川つばさ文庫,412
123,9784863892309,ハリー・ポッターと賢者の石　１－１,,ハリー・ポッターと賢者の石　１－１,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,Ｊ・Ｋ・ローリング,静山社ペガサス文庫,127
124,9784046320209,ジュニア　空想科学読本,２１,ジュニア　空想科学読本,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,柳田理科雄,角川つばさ文庫,140
125,9784083215896,渚くんをお兄ちゃんとは呼ばない～告白のこたえは…～,,渚くんをお兄ちゃんとは呼ばない～告白のこたえは…～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,夜野せせり,集英社みらい文庫,149
126,9784083217104,霧島くんは普通じゃない～林間学校で大騒ぎ！？ヴァンパイアの夏休み～,,霧島くんは普通じゃない～林間学校で大騒ぎ！？ヴァンパイアの夏休み～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,麻井深雪,集英社みらい文庫,313
127,9784083217111,海色ダイアリー～五つ子アイドルもドキドキ！？結亜のモデルオーディション！～,,海色ダイアリー～五つ子アイドルもドキドキ！？結亜のモデルオーディション！～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,みゆ,集英社みらい文庫,309
128,9784046320919,時間割男子　答えさがしのハワイ旅行,８,時間割男子,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,一ノ瀬三葉,角川つばさ文庫,69
129,9784813780434,総長さま、溺愛中につき。　最強男子の愛は永遠に,５,総長さま、溺愛中につき。,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,＊あいら＊,野いちごジュニア文庫,367
130,9784046315267,恐怖コレクター　顔のない子供,１,恐怖コレクター,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,佐東みどり,角川つばさ文庫,469
131,9784813780021,特等席はキミの隣。,,特等席はキミの隣。,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,香乃子,野いちごジュニア文庫,326
132,9784046319470,絶体絶命ゲーム　地獄行きの暴走列車！,６,絶体絶命ゲーム,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,藤ダリオ,角川つばさ文庫,103
133,9784065269596,地獄の金星ボスママは知っている　探偵チームＫＺ事件ノート,,地獄の金星ボスママは知っている　探偵チームＫＺ事件ノート,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,住滝良,講談社青い鳥文庫,538
134,9784046320650,恐怖コレクター　青いフードの少年,１６,恐怖コレクター,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,佐東みどり,角川つばさ文庫,94
135,9784083216701,かぐや様は告らせたいー天才たちの恋愛頭脳戦ーファイナル　映画ノベライズ,,かぐや様は告らせたいー天才たちの恋愛頭脳戦ーファイナル　映画ノベライズ,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,赤坂アカ,集英社みらい文庫,174
136,9784046318558,絶体絶命ゲーム　禁断“裏ゲーム”に潜入せよ！,５,絶体絶命ゲーム,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,藤ダリオ,角川つばさ文庫,356
137,9784083216442,渚くんをお兄ちゃんとは呼ばない～好きから逃げない～,,渚くんをお兄ちゃんとは呼ばない～好きから逃げない～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,夜野せせり,集英社みらい文庫,168
138,9784046319388,映画　すみっコぐらし　とびだす絵本とひみつのコ,,映画　すみっコぐらし　とびだす絵本とひみつのコ,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,角田貴志,角川つばさ文庫,267
139,9784863895775,ハリー・ポッターと呪いの子＜舞台脚本　愛蔵版＞,１,ハリー・ポッターと呪いの子＜舞台脚本　愛蔵版＞,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,Ｊ・Ｋ・ローリング,静山社ペガサス文庫,76
140,9784569789538,青鬼　調査クラブ　封鎖された港を探索せよ！,３,青鬼　調査クラブ,児童書,児童文庫,児童文庫,その他児童文庫,ＰＨＰ研究所,黒田研二,ＰＨＰジュニアノベル,118
141,9784083216022,青星学園★チームＥＹＥ－Ｓの事件ノート～ゆずの涙と、人魚のピアノの謎～,,青星学園★チームＥＹＥ－Ｓの事件ノート～ゆずの涙と、人魚のピアノの謎～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,相川真,集英社みらい文庫,419
142,9784065202555,人狼サバイバル　一発逆転！ＩＱ２００の人狼ゲーム,,人狼サバイバル　一発逆転！ＩＱ２００の人狼ゲーム,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,甘雪こおり,講談社青い鳥文庫,190
143,9784813780069,この恋は、ぜったいヒミツ。,,この恋は、ぜったいヒミツ。,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,このはなさくら,野いちごジュニア文庫,159
144,9784046320049,世界一クラブ　ねらわれたクリスを救え！,,世界一クラブ　ねらわれたクリスを救え！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,大空なつき,角川つばさ文庫,404
145,9784569880440,青鬼　開かずの扉と虹色の蝶,,青鬼　開かずの扉と虹色の蝶,児童書,児童文庫,児童文庫,その他児童文庫,ＰＨＰ研究所,黒田研二,ＰＨＰジュニアノベル,356
146,9784046320483,怪盗レッド　夏の旅行はキケンの香り☆の巻,１９,怪盗レッド,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,秋木真,角川つばさ文庫,249
147,9784813780076,人生終了ゲーム　センタクシテクダサイ,,人生終了ゲーム　センタクシテクダサイ,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,ｃｈｅｅｅｒｙ,野いちごジュニア文庫,219
148,9784083217203,逃走中　オリジナルストーリー　ハンターまみれの大阪！？　夢にむかってつっぱしれ！,,逃走中　オリジナルストーリー　ハンターまみれの大阪！？　夢にむかってつっぱしれ！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,逃走中,集英社みらい文庫,235
149,9784046320353,スイッチ！×こちらパーティー編集部っ！　私たち、入れ替わっちゃった！？,１,スイッチ！×こちらパーティー編集部っ！　私たち、入れ替わっちゃった！？,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,深海ゆずは,角川つばさ文庫,199
150,9784083216206,青星学園★チームＥＹＥ－Ｓの事件ノート　ねらわれた翔太！？バレンタイン大戦争,,青星学園★チームＥＹＥ－Ｓの事件ノート　ねらわれた翔太！？バレンタイン大戦争,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,相川真,集英社みらい文庫,121
151,9784046320506,スイッチ！　本当の気持ちは…伝えません！,７,スイッチ！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,深海ゆずは,角川つばさ文庫,219
152,9784569789354,青鬼　調査クラブ　北部小学校を守れ！,２,青鬼　調査クラブ,児童書,児童文庫,児童文庫,その他児童文庫,ＰＨＰ研究所,黒田研二,ＰＨＰジュニアノベル,24
153,9784046320032,世界一クラブ　ハワイ旅行は大さわぎ！,,世界一クラブ　ハワイ旅行は大さわぎ！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,大空なつき,角川つばさ文庫,290
154,9784083215490,僕のヒーローアカデミア　ＴＨＥ　ＭＯＶＩＥ　ヒーローズ：ライジング　ノベライズ,,僕のヒーローアカデミア　ＴＨＥ　ＭＯＶＩＥ　ヒーローズ：ライジング　ノベライズ,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,小川彗,集英社みらい文庫,299
155,9784046320315,サキヨミ！　ヒミツの二人で未来を変える！？,１,サキヨミ！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,七海まち,角川つばさ文庫,165
156,9784065213582,人狼サバイバル　戦慄恐怖！氷点下の人狼ゲーム,,人狼サバイバル　戦慄恐怖！氷点下の人狼ゲーム,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,甘雪こおり,講談社青い鳥文庫,359
157,9784046320421,理花のおかしな実験室　お菓子づくりはナゾだらけ！？,１,理花のおかしな実験室,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,やまもとふみ,角川つばさ文庫,127
158,9784865540987,ポケモン空想科学読本,２,ポケモン空想科学読本,児童書,児童文庫,児童文庫,その他児童文庫,オーバーラップ,柳田理科雄,,148
159,9784065225349,人狼サバイバル　頂上対決！三つ巴の人狼ゲーム,,人狼サバイバル　頂上対決！三つ巴の人狼ゲーム,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,甘雪こおり,講談社青い鳥文庫,180
160,9784083216435,青星学園★チームＥＹＥ－Ｓの事件ノート～告白の答えは！？紫乃のホワイトデーパーティ～,,青星学園★チームＥＹＥ－Ｓの事件ノート～告白の答えは！？紫乃のホワイトデーパーティ～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,相川真,集英社みらい文庫,424
161,9784046317407,世界一クラブ　最強の小学生、あつまる！,,世界一クラブ　最強の小学生、あつまる！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,大空なつき,角川つばさ文庫,299
162,9784083216480,絶望鬼ごっこ　凍てつく地獄花火大会,,絶望鬼ごっこ　凍てつく地獄花火大会,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,針とら,集英社みらい文庫,74
163,9784065183373,人狼サバイバル　極限投票！　騎士ＶＳ．人狼ゲーム,,人狼サバイバル　極限投票！　騎士ＶＳ．人狼ゲーム,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,甘雪こおり,講談社青い鳥文庫,185
164,9784046315274,恐怖コレクター　呪いの鬼ごっこ,２,恐怖コレクター,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,佐東みどり,角川つばさ文庫,183
165,9784865544701,ポケモン空想科学読本,４,ポケモン空想科学読本,児童書,児童文庫,児童文庫,その他児童文庫,オーバーラップ,柳田理科雄,,441
166,9784083216312,絶叫学級　見えない侵入者編,,絶叫学級　見えない侵入者編,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,はのまきみ,集英社みらい文庫,293
167,9784083215841,絶望鬼ごっこ　開かれし鬼の門,,絶望鬼ごっこ　開かれし鬼の門,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,針とら,集英社みらい文庫,156
168,9784092312739,名探偵コナン　紅の修学旅行,,名探偵コナン　紅の修学旅行,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,水稀しま,小学館ジュニア文庫,206
169,9784046319999,本当はこわい話　赤のパスワード,６,本当はこわい話,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,小林丸々,角川つばさ文庫,180
170,9784046318442,本当はこわい話　君はもう、だまされている,２,本当はこわい話,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,小林丸々,角川つばさ文庫,163
171,9784083212567,絶望鬼ごっこ　とざされた地獄小学校,,絶望鬼ごっこ　とざされた地獄小学校,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,針とら,集英社みらい文庫,170
172,9784569789064,青鬼　調査クラブ　ジェイルハウスの怪物を倒せ！,,青鬼　調査クラブ,児童書,児童文庫,児童文庫,その他児童文庫,ＰＨＰ研究所,黒田研二,ＰＨＰジュニアノベル,206
173,9784863895782,ハリー・ポッターと呪いの子＜舞台脚本　愛蔵版＞,２,ハリー・ポッターと呪いの子＜舞台脚本　愛蔵版＞,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,Ｊ・Ｋ・ローリング,静山社ペガサス文庫,98
174,9784569789965,青鬼　調査クラブ　怪物たちの島を攻略せよ！,４,青鬼　調査クラブ,児童書,児童文庫,児童文庫,その他児童文庫,ＰＨＰ研究所,波摘,ＰＨＰジュニアノベル,83
175,9784065164570,小説　はたらく細胞,２,小説　はたらく細胞,児童書,児童文庫,児童文庫,その他児童文庫,講談社,時海結以,講談社ＫＫ文庫,126
176,9784065191903,人狼サバイバル　絶望街区！生存率１％の人狼ゲーム,,人狼サバイバル　絶望街区！生存率１％の人狼ゲーム,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,甘雪こおり,講談社青い鳥文庫,149
