JAN,SHOSINM,KANSU,ITMCD,DAIGENRECD,CHUGENRECD,SHOGENRECD,SIKIRIBANCD,ITMNM,DAIGENRENM,CHUGENRENM,SHOGENRENM,SIKIRIBANNM,CHOSHANM,SHPNSHACD,SHPNSHANM,SAKUHINCD,SAKUHINNM,SOSHONM,HATUBAIYMD,ANNUAL_SALES,SUBLABEL,SERIESNM
9784866515366,１日１まい　３０日うんこドリル　かけ算　小学２年生,,1076,19,0005,0001,0051,書籍,学習参考書,小学ドリル,小学ドリル,うんこドリル,古屋雄作,0086651,文響社,43335810,１日１まい　３０日うんこドリル　かけ算　小学２年生,,20221005,1072,小学生 ドリル 2年生,うんこドリル_小
9784815429829,大阪府公立高等学校一般予想テスト　２０２３年度受験用,,1076,19,0021,0061,0011,書籍,学習参考書,中学学参,高校入試,学校別問題集,ｍｉｏ,0008154,英俊社,43372164,大阪府公立高等学校一般予想テスト　２０２３年度受験用,公立高校入試予想テストシリーズ,20221102,1638,公立高校入試予想テストシリーズ,公立高校入試予想テストシリーズ
9784862904089,Ｚ会小学生わくわくワーク６年生総復習・中学さきどり編　２０２２・２０２３年度用　国語・算数・理科・社会・英語,,1076,19,0011,0005,0021,書籍,学習参考書,小学学参,基礎学習,総復習,Ｚ会編集部,0086290,Ｚ会編集部,43374294,Ｚ会小学生わくわくワーク６年生総復習・中学さきどり編　２０２２・２０２３年度用　国語・算数・理科・社会・英語,,20221108,2947,,わくわくワーク
9784866515328,１日１まい　３０日うんこドリル　かん字　小学２年生,,1076,19,0005,0001,0051,書籍,学習参考書,小学ドリル,小学ドリル,うんこドリル,古屋雄作,0086651,文響社,43335806,１日１まい　３０日うんこドリル　かん字　小学２年生,,20221005,1150,小学生 ドリル 2年生,うんこドリル_小
9784862904058,Ｚ会小学生わくわくワーク３年生総復習編　２０２２・２０２３年度用　国語・算数・理科・社会＋英語,,1076,19,0011,0005,0021,書籍,学習参考書,小学学参,基礎学習,総復習,Ｚ会編集部,0086290,Ｚ会編集部,43374291,Ｚ会小学生わくわくワーク３年生総復習編　２０２２・２０２３年度用　国語・算数・理科・社会＋英語,,20221108,1617,,わくわくワーク
9784866515823,うんこドリル　たし算・ひき算・かけ算もんだいしゅう編小学２年生　日本一楽しい学習ドリル,,1076,19,0005,0001,0051,書籍,学習参考書,小学ドリル,小学ドリル,うんこドリル,古屋雄作,0086651,文響社,43367359,うんこドリル　たし算・ひき算・かけ算もんだいしゅう編小学２年生　日本一楽しい学習ドリル,うんこドリル算数,20221110,2024,小学生 ドリル 2年生,うんこドリル_小
9784881082836,しっち　はっち　きゅうきゅうしゃ,,1076,16,0011,0003,0011,書籍,児童書,幼児絵本,知育絵本,のりもの絵本,視覚デザイン研究所,0088108,視覚デザイン研究所,43380838,しっち　はっち　きゅうきゅうしゃ,はたらくくるまシリーズ,20230117,1354,のりものえほん シリーズ,はたらくくるまシリーズ
9784862904041,Ｚ会小学生わくわくワーク２年生総復習編　２０２２・２０２３年度用　国語・算数・理科・社会,,1076,19,0011,0005,0021,書籍,学習参考書,小学学参,基礎学習,総復習,Ｚ会編集部,0086290,Ｚ会編集部,43374290,Ｚ会小学生わくわくワーク２年生総復習編　２０２２・２０２３年度用　国語・算数・理科・社会,,20221108,1045,,わくわくワーク
9784862904065,Ｚ会小学生わくわくワーク４年生総復習編　２０２２・２０２３年度用　国語・算数・理科・社会＋英語,,1076,19,0011,0005,0021,書籍,学習参考書,小学学参,基礎学習,総復習,Ｚ会編集部,0086290,Ｚ会編集部,43374292,Ｚ会小学生わくわくワーク４年生総復習編　２０２２・２０２３年度用　国語・算数・理科・社会＋英語,,20221108,1749,,わくわくワーク
9784866515342,１日１まい　３０日うんこドリル　たしざんひきざん　小学１年生,,1076,19,0005,0001,0051,書籍,学習参考書,小学ドリル,小学ドリル,うんこドリル,古屋雄作,0086651,文響社,43335808,１日１まい　３０日うんこドリル　たしざんひきざん　小学１年生,,20221005,1004,小学生 ドリル 1年生,うんこドリル_小
9784863463417,２０２３年中学入試用サピックス重大ニュース　中学入試に出る　２０２２ニュース解説（小学５・６年,,1076,19,0011,0061,0003,書籍,学習参考書,小学学参,中学入試,重大ニュース,進学教室サピックス小学部,0086346,代々木ライブラリー,43368312,２０２３年中学入試用サピックス重大ニュース　中学入試に出る　２０２２ニュース解説（小学５・６年,,20221101,2716,,
9784834767544,わくわく楽しい！日本＆世界の旅行すごろく,,1076,16,0091,0001,0006,書籍,児童書,グッズ,グッズ,すごろく,ｍｉｏ,0008347,ブティック社,43375238,わくわく楽しい！日本＆世界の旅行すごろく,［バラエティ］,20221220,1285,,
9784046322036,一年間だけ。　キミと未来も永遠に,１２,1076,16,0055,0001,0015,書籍,児童書,児童文庫,児童文庫,角川つばさ文庫,安芸咲良,0000004,ＫＡＤＯＫＡＷＡ,43052935,一年間だけ。,角川つばさ文庫,20230308,1093,,
9784065302866,プリキュアあいうえおかけたよ！ブック　２０２３,,1076,16,0035,0001,0011,書籍,児童書,絵本塔,絵本塔,講談社,東映アニメーション,0000006,講談社,43387448,プリキュアあいうえおかけたよ！ブック　２０２３,たの幼ＴＶデラックス,20230206,2280,,
9784591175453,動物探偵ミア　たき火まつりで危機一髪！,,1076,16,0041,0005,0051,書籍,児童書,読み物,読み物,ファンタジー,ダイアナ・キンプトン,0000591,ポプラ社,43372102,動物探偵ミア　たき火まつりで危機一髪！,,20221104,1066,動物探偵ミア,
9784049147759,脳トレパズル　マインクラフト　まちがいさがしサバイバル,,1076,16,0061,0001,0015,書籍,児童書,実用百科,実用百科,迷路・パズル,神楽つな,0000004,ＫＡＤＯＫＡＷＡ,43387445,脳トレパズル　マインクラフト　まちがいさがしサバイバル,,20230215,1759,,
9784052055935,ふたごのプリンセスとピアニストのひみつクレープ,,1076,16,0041,0005,0005,書籍,児童書,読み物,読み物,低学年読み物,赤尾でこ,0000005,学研プラス,43369057,ふたごのプリンセスとピアニストのひみつクレープ,まほうのドレスハウス,20221129,3539,まほうのドレスハウス,
9784297132101,マインクラフト　おかしなコード,,1076,16,0041,0005,0015,書籍,児童書,読み物,読み物,中学年読み物,ニック・エリオポラス,0000297,技術評論社,43374982,マインクラフト　おかしなコード,石の剣のものがたりシリーズ,20221128,1004,,
9784577051535,アンパンマンどうぶつシールえほんミニ,,1076,16,0021,0001,0001,書籍,児童書,キャラクター絵本,キャラクター絵本,アンパンマン,やなせたかし,0000577,フレーベル館,43399838,アンパンマンどうぶつシールえほんミニ,,20230316,1358,,
9784265820641,ほねほねザウルス　かみの山のソード＆ドラゴン,２７,1076,16,0041,0005,0013,書籍,児童書,読み物,読み物,ほねほねザウルスシリーズ,ぐるーぷ・アンモナイツ,0000265,岩崎書店,40739275,ほねほねザウルス,,20230314,7683,ほねほねザウルス,
9784791631773,ミラクルハピネス　魔法のことばレッスン,,1076,16,0061,0001,0021,書籍,児童書,実用百科,実用百科,心理ゲーム・占い,大野萌子,0007916,西東社,43393663,ミラクルハピネス　魔法のことばレッスン,,20230213,1165,,
9784046060983,学習ドリル　マインクラフトで学ぶプログラミング　小学１・２年,,1076,19,0005,0001,0091,書籍,学習参考書,小学ドリル,小学ドリル,その他ドリル,類瀬健二,0000004,ＫＡＤＯＫＡＷＡ,43387489,学習ドリル　マインクラフトで学ぶプログラミング　小学１・２年,,20230208,1679,,
9784892880889,北辰のかこもん　社会　２０２２年度中３北辰テスト過去問題集,,1076,19,0021,0005,0011,書籍,学習参考書,中学学参,基礎学習,基礎学習問題集,ｍｉｏ,0089288,北辰図書出版,43412913,北辰のかこもん　社会　２０２２年度中３北辰テスト過去問題集,,20230322,2020,,
9784065306956,小説　ブルーロック,２,1076,16,0055,0001,0091,書籍,児童書,児童文庫,児童文庫,その他児童文庫,吉岡みつる,0000006,講談社,43367241,小説　ブルーロック,講談社ＫＫ文庫,20230114,2420,,
9784083217746,鬼滅の刃ノベライズ　最終決戦と禰豆子の目覚め編,,1076,16,0055,0001,0018,書籍,児童書,児童文庫,児童文庫,集英社みらい文庫,吾峠呼世晴,0000008,集英社,43402794,鬼滅の刃ノベライズ　最終決戦と禰豆子の目覚め編,集英社みらい文庫,20230317,5970,,
9784415332406,きょうりゅうカタカナドリル,,1076,19,0001,0001,0001,書籍,学習参考書,幼児ドリル,幼児ドリル,幼児ドリル,成美堂出版編集部,0000415,成美堂出版,43396566,きょうりゅうカタカナドリル,,20230214,1024,,
9784083217609,アイ・アム・冒険少年　脱出島　オリジナルストーリー　友情でミッションを乗り越えろ！,,1076,16,0055,0001,0018,書籍,児童書,児童文庫,児童文庫,集英社みらい文庫,アイ・アム・冒険少年,0000008,集英社,43382711,アイ・アム・冒険少年　脱出島　オリジナルストーリー　友情でミッションを乗り越えろ！,集英社みらい文庫,20221216,1503,アイ・アム・冒険少年 脱出島 オリジナルストーリー 無人島サバイバルスタート！,
9784424311218,高校入試　１５時間完成　古文・漢文,,1076,19,0021,0061,0001,書籍,学習参考書,中学学参,高校入試,入試対策問題集,高校入試問題研究会,0000424,増進堂,43349299,高校入試　１５時間完成　古文・漢文,,20221013,1046,,
9784591176061,おしりたんてい　ププッ　でんせつのかたなをまもれ　アニメコミック,１４,1076,16,0041,0005,0007,書籍,児童書,読み物,読み物,おしりたんていシリーズ,トロル,0000591,ポプラ社,43109435,おしりたんてい　アニメコミック,,20230118,3805,アニメコミックおしりたんてい,
9784807166541,新詳地理資料ＣＯＭＰＬＥＴＥ２０２３,,1076,19,0031,0025,0031,書籍,学習参考書,高校学参,社会,地理,帝国書院編集部,0008071,帝国書院,43399861,新詳地理資料ＣＯＭＰＬＥＴＥ２０２３,,20230314,2467,,
9784522440513,おしえて　おしえて　かわいいの　だぁれ？　こころをはぐくむ　ふれあいえほん,,1076,16,0011,0002,0001,書籍,児童書,幼児絵本,ファーストブック,ファーストブック,うらつかりょうま,0000522,永岡書店,43380013,おしえて　おしえて　かわいいの　だぁれ？　こころをはぐくむ　ふれあいえほん,,20221212,2746,,
9784791631926,ミラクルハピネス　誕生日＆うらない大全,,1076,16,0061,0001,0021,書籍,児童書,実用百科,実用百科,心理ゲーム・占い,ルナ・アヴニール,0007916,西東社,43370161,ミラクルハピネス　誕生日＆うらない大全,,20221015,2833,,
9784052056239,ひみつの魔女フレンズ　まいごの子犬と魔法のリング,５,1076,16,0041,0005,0021,書籍,児童書,読み物,読み物,高学年読み物,宮下恵茉,0000005,学研プラス,43230639,ひみつの魔女フレンズ,,20221201,1887,ひみつの魔女フレンズ,
9784892880872,北辰のかこもん　英語　２０２２年度中３北辰テスト過去問題集,,1076,19,0021,0005,0011,書籍,学習参考書,中学学参,基礎学習,基礎学習問題集,ｍｉｏ,0089288,北辰図書出版,43412912,北辰のかこもん　英語　２０２２年度中３北辰テスト過去問題集,,20230322,2199,,
9784065310052,君にキュンキュンピンクのハートは知っている　探偵チームＫＺ事件ノート,,1076,16,0055,0001,0011,書籍,児童書,児童文庫,児童文庫,青い鳥文庫,住滝良,0000006,講談社,43394866,君にキュンキュンピンクのハートは知っている　探偵チームＫＺ事件ノート,講談社青い鳥文庫,20230320,6174,,
9784046322272,怪盗レッド　織戸恭也のひそかな想い☆の巻,２３,1076,16,0055,0001,0015,書籍,児童書,児童文庫,児童文庫,角川つばさ文庫,秋木真,0000004,ＫＡＤＯＫＡＷＡ,40911770,怪盗レッド,角川つばさ文庫,20230308,3253,,
9784046321978,トップ・シークレット　決戦前夜のショータイム！,４,1076,16,0055,0001,0015,書籍,児童書,児童文庫,児童文庫,角川つばさ文庫,あんのまる,0000004,ＫＡＤＯＫＡＷＡ,43284068,トップ・シークレット,角川つばさ文庫,20230112,2304,,
9784774738611,きらきらひかるよ！ピアノえほん,,1076,16,0015,0001,0001,書籍,児童書,しかけ絵本,しかけ絵本,音のでる絵本,ｍｉｏ,0007747,コスミック出版,43399006,きらきらひかるよ！ピアノえほん,［バラエティ］,20230222,1497,,
9784794998446,首都圏高校受験案内　２０２４年度用　東京・神奈川・千葉・埼玉の国公私立全校　茨城・栃木,,1076,19,0021,0061,0041,書籍,学習参考書,中学学参,高校入試,高校案内,晶文社学校案内編集部,0007949,晶文社,43407441,首都圏高校受験案内　２０２４年度用　東京・神奈川・千葉・埼玉の国公私立全校　茨城・栃木,,20230405,1507,,
9784065293911,６年１組　黒魔女さんが通る！！　黒魔女さんは白魔女さん！？,１８,1076,16,0055,0001,0011,書籍,児童書,児童文庫,児童文庫,青い鳥文庫,石崎洋司,0000006,講談社,42781373,６年１組　黒魔女さんが通る！！,講談社青い鳥文庫,20221109,1089,,
9784092314405,華麗なる探偵アリス＆ペンギン　キャッツ・イン・ザ・スカイ,,1076,16,0055,0001,0019,書籍,児童書,児童文庫,児童文庫,小学館ジュニア文庫,南房秀久,0000009,小学館,43381820,華麗なる探偵アリス＆ペンギン　キャッツ・イン・ザ・スカイ,小学館ジュニア文庫,20221125,1422,小学館ジュニア文庫,
9784591175866,かいけつゾロリの　あたまがよくなるボードゲームＢＯＸ,,1076,16,0091,0001,0008,書籍,児童書,グッズ,グッズ,その他ゲーム,原ゆたか,0000591,ポプラ社,43380293,かいけつゾロリの　あたまがよくなるボードゲームＢＯＸ,［バラエティ］,20221209,1835,単行本,
9784046321763,時間割男子　つなげ！　１００点満点のきずな,１１,1076,16,0055,0001,0015,書籍,児童書,児童文庫,児童文庫,角川つばさ文庫,一ノ瀬三葉,0000004,ＫＡＤＯＫＡＷＡ,43100036,時間割男子,角川つばさ文庫,20230308,6631,,
9784834087031,まゆとおおきなケーキ　やまんばのむすめ　まゆのおはなし,,1076,16,0007,0005,0001,書籍,児童書,絵本,福音館書店,福音館書店,富安陽子,0008340,福音館書店,43391600,まゆとおおきなケーキ　やまんばのむすめ　まゆのおはなし,こどものとも絵本,20230303,1057,こどものとも絵本,
9784834086805,どきどきキッチンサーカス,,1076,16,0007,0005,0003,書籍,児童書,絵本,福音館書店,幼児絵本福音館書店,石津ちひろ,0008340,福音館書店,43358279,どきどきキッチンサーカス,幼児絵本シリーズ,20221007,1246,幼児絵本シリーズ,
9784010114674,学校では教えてくれない大切なこと　宇宙ってどんなところ？,４２,1076,16,0071,0001,0042,書籍,児童書,学習百科,学習百科,学校では教えてくれないシリーズ,すぎうらゆう,0000001,旺文社,42682302,学校では教えてくれない大切なこと,,20230314,1329,,
9784402433833,中学生の勉強法ｖｅｒ．２．０,,1076,19,0021,0021,0001,書籍,学習参考書,中学学参,勉強法,勉強法,石田勝紀,0000402,新興出版社啓林館,43390123,中学生の勉強法ｖｅｒ．２．０,,20230206,1573,,
9784893097163,ぼくはいったい　どこにいるんだ,,1076,16,0007,0001,0097,書籍,児童書,絵本,国内絵本,３才〜国内絵本,ヨシタケシンスケ,0089309,ブロンズ新社,43389701,ぼくはいったい　どこにいるんだ,,20230309,16763,,
9784046322128,理花のおかしな実験室　とけない！？　チョコと本当のキモチ,８,1076,16,0055,0001,0015,書籍,児童書,児童文庫,児童文庫,角川つばさ文庫,やまもとふみ,0000004,ＫＡＤＯＫＡＷＡ,43189443,理花のおかしな実験室,角川つばさ文庫,20230208,1837,,
9784309612454,５分後に奇奇怪怪のラスト,,1076,16,0041,0005,0023,書籍,児童書,読み物,読み物,５分シリーズ,エブリスタ,0000309,河出書房新社,43360129,５分後に奇奇怪怪のラスト,５分シリーズ,20221020,1044,５分シリーズ,
9784522803493,最恐！　危険生物かるた　超危険な生物のなまえで　ひらがなとカタカナをおぼえよう！,,1076,16,0091,0001,0005,書籍,児童書,グッズ,グッズ,かるた,岩崎政志,0000522,永岡書店,43373845,最恐！　危険生物かるた　超危険な生物のなまえで　ひらがなとカタカナをおぼえよう！,,20221110,1196,,
9784092172661,図解はじめての絵画,,1076,16,0081,0001,0011,書籍,児童書,図鑑,図鑑,学習図鑑シリーズ,青柳正規,0000009,小学館,43388151,図解はじめての絵画,小学館の図鑑ＮＥＯアート,20230206,19247,,
9784083217517,霧島くんは普通じゃない　〜ヴァンパイア三兄弟と同居！？　ドキドキの新学期〜,,1076,16,0055,0001,0018,書籍,児童書,児童文庫,児童文庫,集英社みらい文庫,麻井深雪,0000008,集英社,43375618,霧島くんは普通じゃない　～ヴァンパイア三兄弟と同居！？　ドキドキの新学期～,集英社みらい文庫,20221125,11556,霧島くんは普通じゃない,
9784424279013,小学自由自在科学のなぜ？新図鑑,,1076,16,0071,0001,0004,書籍,児童書,学習百科,学習百科,理科,川村康文,0000424,増進堂,43368803,小学自由自在科学のなぜ？新図鑑,,20221209,1305,,
9784041097526,角川まんが学習シリーズ　日本の歴史　多様化する社会　平成時代〜令和,１６,1076,16,0071,0005,0001,書籍,児童書,学習百科,学習漫画,日本の歴史,五百旗頭薫,0000004,ＫＡＤＯＫＡＷＡ,42677088,角川まんが学習シリーズ　日本の歴史,,20221013,5270,,
9784813780779,溺愛×ミッション！（１）　エリート学園の超モテスパイ男子たちに溺愛されちゃってます！,１,1076,16,0055,0001,0091,書籍,児童書,児童文庫,児童文庫,その他児童文庫,青山そらら,0008137,スターツ出版,43379193,溺愛×ミッション！,野いちごジュニア文庫,20221220,1864,,
9784522803431,たべっ子どうぶつバスボール　りんごのかおり,１,1076,16,0091,0001,0091,書籍,児童書,グッズ,グッズ,その他グッズ,ｍｉｏ,0000522,永岡書店,43376252,たべっ子どうぶつバスボール　りんごのかおり,,20221110,6194,,
9784065296851,小説　ブルーロック,１,1076,16,0055,0001,0091,書籍,児童書,児童文庫,児童文庫,その他児童文庫,吉岡みつる,0000006,講談社,43367241,小説　ブルーロック,講談社ＫＫ文庫,20221117,3979,,
9784834086935,はんぶんこ,,1076,16,0007,0005,0011,書籍,児童書,絵本,福音館書店,０才〜福音館書店,杜今日子,0008340,福音館書店,43385896,はんぶんこ,０．１．２．えほん,20230203,2064,０.１.２.えほん,
9784299039453,逃走中　激ムズまちがいさがしＢＯＯＫ　ミッションクリアで逃走成功！,,1076,16,0061,0001,0015,書籍,児童書,実用百科,実用百科,迷路・パズル,逃走中,0000299,宝島社,43397583,逃走中　激ムズまちがいさがしＢＯＯＫ　ミッションクリアで逃走成功！,,20230210,2191,,
9784065302859,ひろがるスカイ！プリキュアメイクぬりええほん,,1076,16,0021,0001,0045,書籍,児童書,キャラクター絵本,キャラクター絵本,ヒロイン,講談社,0000006,講談社,43393226,ひろがるスカイ！プリキュアメイクぬりええほん,［バラエティ］,20230221,2559,,
9784052056819,なぜ？がわかる！　にゃんこ大戦争クイズブック　〜科学のぎもん編〜,,1076,16,0061,0001,0011,書籍,児童書,実用百科,実用百科,クイズ・なぞなぞ,ＰＯＮＯＳ,0000005,学研プラス,43375611,なぜ？がわかる！　にゃんこ大戦争クイズブック　～科学のぎもん編～,,20221215,2745,,
9784083217470,絶対好きにならない同盟　〜歌姫はラブソングが超ニガテ！〜,,1076,16,0055,0001,0018,書籍,児童書,児童文庫,児童文庫,集英社みらい文庫,夜野せせり,0000008,集英社,43366738,絶対好きにならない同盟　～歌姫はラブソングが超ニガテ！～,集英社みらい文庫,20221028,1902,絶対好きにならない同盟,
9784278087093,あかちゃん　あかちゃん,２,1076,16,0011,0002,0001,書籍,児童書,幼児絵本,ファーストブック,ファーストブック,おおのたろう,0000278,大泉書店,43321352,あかちゃん　あかちゃん,,20221130,1362,,
9784410143335,化学重要問題集化学基礎・化学　実戦２０２３,,1076,19,0031,0021,0011,書籍,学習参考書,高校学参,理科,化学,数研出版編集部,0000410,数研出版,43363351,化学重要問題集化学基礎・化学　実戦２０２３,,20221104,5116,,
9784591174975,かいけつゾロリのおやじギャグ＆なぞなぞ大じてん,,1076,16,0041,0005,0011,書籍,児童書,読み物,読み物,かいけつゾロリシリーズ,原ゆたか,0000591,ポプラ社,43372095,かいけつゾロリのおやじギャグ＆なぞなぞ大じてん,,20221107,1471,単行本,
9784577051078,しょうぼうしょ,,1076,16,0021,0001,0001,書籍,児童書,キャラクター絵本,キャラクター絵本,アンパンマン,やなせたかし,0000577,フレーベル館,43391890,アンパンマンのおしごとしかけえほん,アンパンマンのおしごとしかけえほん,20230203,1292,アンパンマンのおしごとしかけえほん,
9784813780724,この恋は、ぜったいヒミツ。,３,1076,16,0055,0001,0091,書籍,児童書,児童文庫,児童文庫,その他児童文庫,このはなさくら,0008137,スターツ出版,43205112,この恋は、ぜったいヒミツ。,野いちごジュニア文庫,20221118,1579,,
9784065311035,ひろがるスカイ！プリキュア　へんしんシールえほん,,1076,16,0035,0001,0011,書籍,児童書,絵本塔,絵本塔,講談社,東映アニメーション,0000006,講談社,43393231,ひろがるスカイ！プリキュア　へんしんシールえほん,おともだちムック,20230206,4356,,
9784083217463,相方なんかになりません！　転校生はなにわのお笑い男子！？,,1076,16,0055,0001,0018,書籍,児童書,児童文庫,児童文庫,集英社みらい文庫,遠山彼方,0000008,集英社,43366737,相方なんかになりません！　転校生はなにわのお笑い男子！？,集英社みらい文庫,20221028,1618,,
9784046321855,サキヨミ！　恋と決意の文化祭,７,1076,16,0055,0001,0015,書籍,児童書,児童文庫,児童文庫,角川つばさ文庫,七海まち,0000004,ＫＡＤＯＫＡＷＡ,43182126,サキヨミ！,角川つばさ文庫,20221013,3590,,
9784092812543,ひらめきゲット！　Ｌｅｔ’ｓ　ポケなぞ！！,２,1076,16,0021,0001,0065,書籍,児童書,キャラクター絵本,キャラクター絵本,コロタン文庫,松丸亮吾,0000009,小学館,43336499,ひらめきゲット！　Ｌｅｔ’ｓ　ポケなぞ！！,コロタン文庫　ポケットモンスター,20230222,3318,コロタン文庫,
9784478116562,小学生がたった１日で１９×１９までかんぺきに暗算できる本,,1076,19,0011,0005,0001,書籍,学習参考書,小学学参,基礎学習,基礎学習参考書,小杉拓也,0000478,ダイヤモンド社,43373276,小学生がたった１日で１９×１９までかんぺきに暗算できる本,,20221208,73949,,
9784041129081,パンどろぼうほかほかギフトボックス絵本３冊＋メッセージカード（全３冊セット）,,1076,16,0007,0001,0097,書籍,児童書,絵本,国内絵本,３才〜国内絵本,柴田ケイコ,0000004,ＫＡＤＯＫＡＷＡ,43368305,パンどろぼうほかほかギフトボックス絵本３冊＋メッセージカード（全３冊セット）,,20221109,4018,,
9784087901092,鬼滅の刃　キメツ学園！　全集中ドリル　音の呼吸編,,1076,16,0071,0001,0008,書籍,児童書,学習百科,学習百科,その他教科,吾峠呼世晴,0000008,集英社,43400631,鬼滅の刃　キメツ学園！　全集中ドリル　音の呼吸編,,20230317,2933,鬼滅の刃 キメツ学園！全集中ドリル,
9784074535231,ＢＴ２１　まちがいをさがせ！,,1076,16,0007,0004,0001,書籍,児童書,絵本,さがしもの絵本,さがしもの絵本,ＬＩＮＥＦｒｉｅｎｄｓＪａｐａｎ,0000007,主婦の友社,43384708,ＢＴ２１　まちがいをさがせ！,,20221212,2046,,
9784865315219,速読英単語　上級編［改訂第５版］,,1076,19,0031,0051,0041,書籍,学習参考書,高校学参,予備校,Ｚ会,風早寛,0086531,Ｚ会,43400699,速読英単語　上級編［改訂第５版］,,20230306,1516,,
9784083217630,ふたごの恋の事情　夏休みのキセキ！　旅行先は矢島兄弟といっしょ！？,,1076,16,0055,0001,0018,書籍,児童書,児童文庫,児童文庫,集英社みらい文庫,一ノ瀬三葉,0000008,集英社,43386786,ふたごの恋の事情　夏休みのキセキ！　旅行先は矢島兄弟といっしょ！？,集英社みらい文庫,20230127,1410,,
9784065311028,プリキュアオールスターズ　ひろがるスカイ！プリキュア　キラキラシールブック,,1076,16,0035,0001,0011,書籍,児童書,絵本塔,絵本塔,講談社,ｍｉｏ,0000006,講談社,43401217,プリキュアオールスターズ　ひろがるスカイ！プリキュア　キラキラシールブック,こうだんしやむつく,20230315,1886,,
9784087901009,おしりダンディ　ザ・ヤング　きょうりゅうのしま,,1076,16,0041,0005,0007,書籍,児童書,読み物,読み物,おしりたんていシリーズ,トロル,0000008,集英社,43375621,おしりダンディ　ザ・ヤング　きょうりゅうのしま,おしりダンディ　アドベンチャー,20221125,5389,おしりダンディ アドベンチャー,
9784097251842,そらまめくんの　いっしょに　あそぼ,,1076,16,0011,0002,0001,書籍,児童書,幼児絵本,ファーストブック,ファーストブック,なかやみわ,0000009,小学館,43396164,そらまめくんの　いっしょに　あそぼ,,20230306,2079,,
9784065302651,ディズニープリンセス　ひらがな・カタカナカード　たっぷりあそべる,,1076,16,0091,0001,0003,書籍,児童書,グッズ,グッズ,知育カード,講談社,0000006,講談社,43384332,ディズニープリンセス　ひらがな・カタカナカード　たっぷりあそべる,［バラエティ］,20230126,1150,,
9784083217494,絶叫学級　パーティーのいけにえ　編,,1076,16,0055,0001,0018,書籍,児童書,児童文庫,児童文庫,集英社みらい文庫,いしかわえみ,0000008,集英社,43366740,絶叫学級　パーティーのいけにえ　編,集英社みらい文庫,20221028,3736,絶叫学級,
9784046321930,神スキル！！！　キセキの三きょうだい、登場！,,1076,16,0055,0001,0015,書籍,児童書,児童文庫,児童文庫,角川つばさ文庫,大空なつき,0000004,ＫＡＤＯＫＡＷＡ,43383100,神スキル！！！　キセキの三きょうだい、登場！,角川つばさ文庫,20230112,3365,,
9784592107170,ノラネコぐんだん大図鑑　１０周年限定特典付き,,1076,16,0007,0001,0201,書籍,児童書,絵本,国内絵本,ノラネコぐんだん,工藤ノリコ,0000592,白泉社,43368273,ノラネコぐんだん大図鑑　１０周年限定特典付き,［バラエティ］,20221118,4437,,
9784342264900,データベース３３００　基本英単語・熟語,,1076,19,0031,0005,0011,書籍,学習参考書,高校学参,英語,英単語・熟語,桐原書店編集部,0000342,桐原書店,43370957,データベース３３００　基本英単語・熟語,,20221014,1429,,
9784284001199,おまもりえほん　こどもぼうはんルールブック,,1076,16,0007,0001,0092,書籍,児童書,絵本,国内絵本,国内絵本,国崎信江,0000284,日本図書センター,43366741,おまもりえほん　こどもぼうはんルールブック,,20221019,3268,,
9784046322012,怪盗レッド　家族の絆は、うばえない☆の巻,２２,1076,16,0055,0001,0015,書籍,児童書,児童文庫,児童文庫,角川つばさ文庫,秋木真,0000004,ＫＡＤＯＫＡＷＡ,40911770,怪盗レッド,角川つばさ文庫,20221214,4605,,
9784477034287,１００ぴきかぞく,,1076,16,0007,0001,0092,書籍,児童書,絵本,国内絵本,国内絵本,古沢たつお,0000477,大日本図書,43369781,１００ぴきかぞく,,20221104,1031,,
9784049146936,小学校の学習に役立つ！　マインクラフトで学ぶ理科クイズ,,1076,16,0071,0001,0004,書籍,児童書,学習百科,学習百科,理科,篠原菊紀,0000004,ＫＡＤＯＫＡＷＡ,43394862,小学校の学習に役立つ！　マインクラフトで学ぶ理科クイズ,,20230308,1131,,
9784065302873,ひろがるスカイ！プリキュア　シールあそびえほん,,1076,16,0035,0001,0011,書籍,児童書,絵本塔,絵本塔,講談社,東映アニメーション,0000006,講談社,43393227,ひろがるスカイ！プリキュア　シールあそびえほん,たの幼ＴＶデラックス,20230206,3040,,
9784791631254,ミラクルラブリー・感動のどうぶつ物語ＤＸ　涙のむこう,,1076,16,0041,0005,0027,書籍,児童書,読み物,読み物,ミラクルラブリーシリーズ,春風はな,0007916,西東社,43398281,ミラクルラブリー・感動のどうぶつ物語ＤＸ　涙のむこう,,20230307,1311,,
9784410102776,チャート式基礎と演習数学２＋Ｂ　新課程,,1076,19,0031,0011,0011,書籍,学習参考書,高校学参,数学,数学Ⅱ・Ｂ,チャート研究所,0000410,数研出版,43371513,チャート式基礎と演習数学２＋Ｂ　新課程,,20221025,1137,,
9784791632008,ゆめがひろがるおんなのこのでんきえほん　全２２話,,1076,16,0007,0001,0021,書籍,児童書,絵本,国内絵本,国内の名作絵本,堀米薫,0007916,西東社,43374714,ゆめがひろがるおんなのこのでんきえほん　全２２話,,20221107,2825,,
